Group,Item,Value,Resource_1,Resource_2,Resource_3,Resource_4,Resource_5,Resource_6,Resource_7,Resource_8,Resource_9,Resource_10
Group_46,Item_16,21,5,1,3,1,3,5,5,5,4,8
Group_46,Item_17,37,8,4,1,9,3,7,8,3,9,5
Group_46,Item_18,35,8,1,5,1,9,5,5,3,9,9
Group_46,Item_19,54,5,6,7,4,8,7,4,2,6,3
Group_46,Item_20,96,9,8,5,4,5,1,4,9,2,3
Group_47,Item_1,95,5,1,9,7,7,7,6,9,3,8
Group_47,Item_2,97,9,9,2,6,3,3,7,5,5,6
Group_47,Item_3,64,3,6,7,7,8,6,6,2,1,7
Group_47,Item_4,86,4,6,8,2,5,4,1,9,5,8
Group_47,Item_5,39,8,5,9,5,5,2,8,6,2,9
Group_47,Item_6,10,9,4,2,5,2,8,4,7,6,8
Group_47,Item_7,62,2,9,1,7,8,4,9,4,8,9
Group_48,Item_1,87,9,5,2,1,8,3,8,2,1,3
Group_48,Item_2,83,4,8,9,7,2,3,4,2,5,4
Group_48,Item_3,92,7,3,4,8,6,5,9,6,4,7
Group_48,Item_4,15,4,5,1,1,3,7,7,4,3,8
Group_48,Item_5,79,1,5,6,1,5,2,1,5,8,9
Group_48,Item_6,16,1,1,2,7,1,3,7,8,9,8
Group_48,Item_7,70,6,5,7,9,8,6,6,3,5,2
Group_48,Item_8,97,1,7,8,6,8,5,5,2,7,3
Group_48,Item_9,92,8,2,7,1,1,4,8,5,6,3
Group_48,Item_10,57,8,1,8,1,9,7,1,9,4,5
Group_48,Item_11,54,8,6,2,9,8,4,5,1,1,5
Group_48,Item_12,42,4,2,1,1,8,8,7,9,3,4
Group_48,Item_13,76,5,2,4,5,8,5,9,5,2,3
Group_48,Item_14,87,5,1,6,3,1,6,3,9,7,6
Group_48,Item_15,13,6,7,3,3,7,9,1,3,7,1
Group_48,Item_16,34,4,4,9,4,9,2,9,6,5,1
Group_48,Item_17,83,9,9,6,3,8,4,8,7,2,3
Group_48,Item_18,35,6,4,1,5,9,1,6,8,7,6
Group_49,Item_1,40,7,1,1,8,3,2,3,4,6,6
Group_49,Item_2,21,6,2,3,2,6,2,4,8,8,6
Group_49,Item_3,89,5,6,9,9,1,3,1,9,9,9
Group_49,Item_4,64,3,9,4,2,2,6,5,4,7,9
Group_49,Item_5,30,8,1,6,8,6,7,2,8,9,6
Group_49,Item_6,52,3,4,4,9,4,8,2,3,8,2
Group_49,Item_7,66,5,1,1,2,8,6,7,5,6,2
Group_49,Item_8,13,2,7,1,6,8,1,4,2,5,5
Group_49,Item_9,21,1,1,7,3,9,5,7,4,7,2
Group_49,Item_10,90,5,1,7,3,5,9,6,4,3,1
Group_49,Item_11,42,3,4,4,3,3,4,8,1,7,1
Group_49,Item_12,35,6,7,3,8,9,1,8,5,8,2
Group_49,Item_13,89,5,9,1,4,6,9,8,1,9,4
Group_49,Item_14,94,3,2,9,5,6,4,4,6,7,4
Group_49,Item_15,18,7,6,2,9,9,1,7,8,1,6
Group_49,Item_16,11,7,8,8,3,6,4,6,8,3,4
Group_49,Item_17,16,1,9,9,7,7,4,9,3,6,4
Group_49,Item_18,11,8,4,1,2,7,9,2,9,8,4
Group_49,Item_19,22,2,5,1,1,9,7,4,8,4,9
Group_49,Item_20,71,7,2,8,8,7,8,6,7,1,9
Group_49,Item_21,37,3,1,9,2,5,1,1,5,7,9
Group_50,Item_1,28,7,7,2,3,9,8,4,4,5,4
Group_50,Item_2,80,8,6,3,5,6,2,7,2,4,1
Group_50,Item_3,53,7,3,5,2,5,5,6,6,2,9
Group_50,Item_4,53,6,3,2,9,3,1,4,6,7,3
Group_50,Item_5,39,7,3,1,8,4,6,8,4,2,5
Group_51,Item_1,34,1,5,9,2,1,5,8,6,3,3
Group_51,Item_2,46,1,5,3,9,6,7,5,2,6,3
Group_51,Item_3,49,5,3,2,4,8,1,4,6,5,2
Group_51,Item_4,91,6,2,9,8,1,4,6,8,9,2
Group_51,Item_5,72,9,2,7,1,9,6,4,4,7,6
Group_51,Item_6,59,7,6,2,6,3,7,1,8,3,9
Group_51,Item_7,87,2,4,2,6,2,9,2,7,3,2
Group_51,Item_8,42,8,7,6,2,4,2,3,3,2,6
Group_51,Item_9,46,5,5,1,4,3,5,2,6,1,2
Group_51,Item_10,20,2,3,8,2,6,8,1,1,5,4
Group_51,Item_11,68,4,4,6,1,4,8,9,2,9,9
Group_51,Item_12,88,2,4,7,4,4,1,4,6,7,7
Group_51,Item_13,37,9,3,4,4,5,5,6,4,9,2
Group_51,Item_14,26,7,1,9,8,5,1,3,1,3,8
Group_51,Item_15,67,7,6,2,8,7,7,2,7,4,3
Group_52,Item_1,60,2,4,5,3,1,8,3,4,9,3
Group_52,Item_2,77,7,5,9,7,8,7,2,1,4,6
Group_52,Item_3,20,1,8,1,9,3,2,7,5,6,8
Group_52,Item_4,11,2,2,4,8,2,3,5,3,9,7
Group_52,Item_5,27,7,5,5,5,8,7,1,2,1,9
Group_52,Item_6,13,4,5,4,9,2,4,3,8,2,4
Group_52,Item_7,88,5,5,4,4,2,3,7,2,4,7
Group_52,Item_8,84,4,9,8,5,6,7,6,6,9,9
Group_52,Item_9,88,1,6,2,2,4,5,6,1,7,4
Group_52,Item_10,42,3,1,7,2,6,3,4,2,9,8
Group_52,Item_11,45,4,9,9,7,9,5,6,9,7,8
Group_52,Item_12,77,7,3,6,5,5,3,2,1,9,6
Group_52,Item_13,78,4,7,8,8,5,7,5,8,7,4
Group_52,Item_14,97,3,1,7,8,7,5,2,2,5,2
Group_52,Item_15,95,4,5,5,7,2,4,6,7,8,9
Group_52,Item_16,79,8,8,3,1,2,9,1,2,6,3
Group_52,Item_17,48,4,2,4,7,7,2,6,6,1,9
Group_52,Item_18,21,7,8,3,5,6,6,6,1,9,5
Group_52,Item_19,26,6,7,5,7,6,5,4,8,5,1
Group_52,Item_20,46,7,1,5,8,2,5,2,3,6,3
Group_52,Item_21,52,3,6,1,1,5,1,3,1,1,5
Group_52,Item_22,87,9,6,3,8,8,8,4,6,9,2
Group_52,Item_23,82,4,1,4,7,4,4,6,1,5,8
Group_52,Item_24,19,6,7,4,3,7,4,6,4,3,7
Group_52,Item_25,34,9,5,8,1,8,3,5,9,4,9
Group_53,Item_1,36,7,5,6,4,7,1,7,1,8,5
Group_53,Item_2,77,2,6,4,2,4,1,2,4,1,1
Group_53,Item_3,66,9,6,5,1,7,9,4,9,6,3
Group_53,Item_4,51,9,4,4,6,7,4,2,9,3,7
Group_53,Item_5,84,5,2,3,7,4,3,2,1,1,7
Group_53,Item_6,26,5,9,1,2,3,3,4,9,3,4
Group_53,Item_7,70,4,8,2,3,9,3,6,5,3,8
Group_53,Item_8,77,5,3,3,2,9,5,9,7,4,1
Group_53,Item_9,89,6,6,4,5,4,2,7,2,4,6
Group_53,Item_10,26,7,3,3,2,1,3,6,5,2,1
Group_53,Item_11,38,7,3,2,2,7,1,2,4,9,8
Group_53,Item_12,74,9,2,2,4,9,9,4,1,5,9
Group_53,Item_13,73,8,1,6,2,2,4,9,3,7,7
Group_53,Item_14,42,1,2,1,5,3,2,1,6,5,7
Group_53,Item_15,31,4,7,6,3,4,1,5,1,6,1
Group_53,Item_16,23,6,3,6,8,4,4,1,5,5,7
Group_54,Item_1,25,9,6,7,9,8,4,2,8,1,9
Group_54,Item_2,86,6,5,4,2,5,4,5,5,1,5
Group_54,Item_3,72,2,1,5,2,3,2,3,1,7,7
Group_54,Item_4,67,6,8,3,2,9,4,2,8,3,8
Group_54,Item_5,88,1,1,1,6,9,5,2,6,7,2
Group_54,Item_6,34,7,8,8,9,6,6,4,2,3,9
Group_54,Item_7,15,3,4,8,9,5,6,1,4,5,6
Group_54,Item_8,69,5,2,2,2,4,1,3,2,9,1
Group_54,Item_9,89,3,1,8,1,1,3,8,8,4,2
Group_54,Item_10,37,6,3,8,2,3,3,1,4,8,9
Group_54,Item_11,21,3,6,6,3,8,3,3,3,4,7
Group_54,Item_12,48,8,6,1,6,9,7,2,8,6,6
Group_54,Item_13,24,6,7,3,1,9,7,2,4,8,6
Group_54,Item_14,90,3,8,2,8,8,6,7,4,2,8
Group_54,Item_15,82,3,1,5,9,9,5,5,6,7,6
Group_54,Item_16,20,7,7,1,4,6,8,5,8,9,9
Group_54,Item_17,11,5,2,3,3,6,2,8,6,5,3
Group_54,Item_18,72,1,7,1,9,6,3,1,1,6,3
Group_54,Item_19,28,5,9,2,7,6,4,8,3,8,8
Group_54,Item_20,72,8,4,7,2,1,6,2,9,8,1
Group_54,Item_21,75,4,8,4,9,4,1,8,7,7,4
Group_54,Item_22,100,8,7,1,6,8,4,1,7,5,1
Group_54,Item_23,60,5,8,9,3,8,4,4,8,3,9
Group_54,Item_24,91,7,3,8,9,1,2,1,2,3,7
Group_55,Item_1,73,8,7,7,9,8,7,8,2,1,8
Group_55,Item_2,92,1,2,1,2,4,5,1,6,8,3
Group_55,Item_3,36,8,5,4,7,7,4,4,1,4,7
Group_55,Item_4,17,7,5,4,4,3,8,6,1,7,4
Group_55,Item_5,74,8,9,9,3,3,1,7,7,5,3
Group_55,Item_6,88,2,2,2,5,3,4,5,8,8,8
Group_55,Item_7,40,1,9,9,7,8,5,3,9,2,4
Group_55,Item_8,39,2,5,1,9,1,8,9,7,9,5
Group_56,Item_1,36,2,7,8,5,6,7,1,6,6,1
Group_56,Item_2,46,4,2,1,6,9,2,3,8,8,4
Group_56,Item_3,64,2,3,1,5,2,9,5,2,9,7
Group_56,Item_4,27,2,1,2,1,4,1,6,5,2,5
Group_56,Item_5,93,3,3,7,9,6,1,4,4,8,9
Group_56,Item_6,38,6,2,5,2,8,8,1,1,7,7
Group_56,Item_7,46,6,6,3,2,5,3,6,8,9,1
Group_56,Item_8,73,1,3,6,4,8,6,6,9,3,9
Group_56,Item_9,68,4,2,5,4,7,5,6,7,6,1
Group_56,Item_10,91,8,6,1,6,5,3,1,8,3,3
Group_56,Item_11,86,7,7,9,6,7,1,7,3,4,4
Group_56,Item_12,11,7,1,1,3,2,7,6,6,2,9
Group_56,Item_13,85,8,9,5,5,4,1,7,5,3,4
Group_56,Item_14,51,3,3,6,5,3,3,1,1,1,5
Group_56,Item_15,26,9,3,6,2,7,7,8,5,6,3
Group_57,Item_1,75,9,5,7,2,9,4,6,3,8,3
Group_57,Item_2,74,2,8,8,6,8,4,9,3,7,7
Group_57,Item_3,58,6,8,6,8,4,8,2,3,9,4
Group_57,Item_4,19,7,7,4,3,1,7,4,4,7,2
Group_57,Item_5,64,8,6,7,6,6,8,7,4,8,9
Group_57,Item_6,86,1,6,5,6,1,9,2,6,1,8
Group_57,Item_7,86,2,9,4,2,7,2,8,5,2,2
Group_57,Item_8,10,9,8,9,8,1,7,2,1,5,1
Group_57,Item_9,89,2,6,6,7,5,2,7,9,7,7
Group_58,Item_1,15,9,4,9,3,6,9,6,6,2,9
Group_58,Item_2,84,9,6,3,1,5,4,1,1,7,1
Group_58,Item_3,41,4,5,6,6,7,7,6,4,8,4
Group_58,Item_4,83,9,8,8,2,7,8,8,2,3,6
Group_58,Item_5,35,8,7,7,2,6,9,2,7,2,7
Group_58,Item_6,68,7,9,9,2,2,8,7,2,6,9
Group_58,Item_7,51,6,3,6,8,6,5,1,8,8,7
Group_58,Item_8,82,4,1,7,6,4,4,7,8,1,1
Group_58,Item_9,87,8,1,4,9,5,8,5,1,3,5
Group_58,Item_10,99,6,4,4,9,5,7,4,5,7,3
Group_58,Item_11,91,6,7,1,6,9,8,2,4,6,7
Group_58,Item_12,85,2,5,4,6,6,5,1,6,5,4
Group_58,Item_13,24,2,1,3,4,4,7,8,7,1,7
Group_59,Item_1,61,8,7,7,4,9,1,5,8,2,9
Group_59,Item_2,27,7,7,6,7,9,5,6,4,1,2
Group_59,Item_3,22,9,4,7,5,6,8,5,3,3,2
Group_59,Item_4,22,9,8,1,7,4,9,3,4,7,3
Group_59,Item_5,89,7,8,3,4,4,7,6,9,8,9
Group_59,Item_6,83,3,6,8,4,3,2,1,3,1,1
Group_59,Item_7,13,6,5,9,2,6,6,5,2,9,3
Group_59,Item_8,92,6,9,4,2,2,4,1,9,4,4
Group_59,Item_9,62,8,4,3,9,7,2,7,2,5,9
Group_59,Item_10,48,6,5,4,4,9,7,1,6,4,4
Group_59,Item_11,73,7,2,8,8,1,2,1,3,5,5
Group_60,Item_1,100,2,9,7,5,2,3,7,6,8,8
Group_60,Item_2,99,5,6,1,4,5,9,6,8,7,6
Group_60,Item_3,50,8,8,7,4,8,1,5,6,8,4
Group_60,Item_4,61,3,9,8,8,9,9,9,9,1,6
Group_60,Item_5,25,3,7,4,3,8,5,8,1,7,6
Group_60,Item_6,16,9,1,2,2,9,4,7,8,6,4
Group_60,Item_7,35,6,9,5,5,9,8,2,5,6,3
Group_60,Item_8,45,1,1,6,3,7,6,5,1,2,1
Group_60,Item_9,57,4,9,2,2,7,9,2,4,9,1
Group_60,Item_10,86,7,9,3,6,8,9,1,3,5,4
Group_60,Item_11,24,4,5,7,6,3,4,5,2,6,4
Group_60,Item_12,30,4,1,8,8,2,3,2,6,6,5
Group_60,Item_13,33,8,1,2,4,9,4,9,9,5,2
Group_60,Item_14,43,2,1,7,9,4,1,6,3,3,7
Group_60,Item_15,21,6,3,8,8,7,7,8,1,9,9
Group_60,Item_16,66,8,8,9,3,6,8,4,5,4,9
Group_60,Item_17,56,5,9,2,1,5,7,4,1,3,7
Group_60,Item_18,60,1,2,1,5,6,4,5,2,8,9
Group_61,Item_1,60,7,3,8,1,7,2,4,4,2,3
Group_61,Item_2,65,9,9,9,1,8,3,2,1,1,4
Group_61,Item_3,69,5,7,1,6,9,4,4,5,7,2
Group_61,Item_4,49,5,9,3,6,9,1,4,6,4,2
Group_61,Item_5,16,3,5,8,8,1,1,1,7,1,1
Group_61,Item_6,99,2,8,8,4,6,3,6,8,1,2
Group_61,Item_7,17,7,9,4,8,8,5,9,2,2,9
Group_61,Item_8,97,7,1,9,6,8,7,6,7,3,3
Group_61,Item_9,66,6,1,4,8,2,3,2,6,1,9
Group_61,Item_10,51,5,1,9,5,9,9,8,1,8,8
Group_61,Item_11,91,9,1,9,6,5,2,7,8,7,2
Group_61,Item_12,95,5,1,6,4,7,4,9,4,2,1
Group_61,Item_13,67,4,1,1,2,7,9,2,3,1,8
Group_61,Item_14,65,5,9,7,5,3,1,7,7,5,3
Group_61,Item_15,53,2,3,8,6,3,9,2,5,1,7
Group_61,Item_16,37,7,4,6,3,6,2,3,6,5,2
Group_61,Item_17,86,1,8,2,2,1,7,1,1,3,3
Group_61,Item_18,35,8,4,4,7,3,4,3,9,3,1
Group_61,Item_19,36,9,1,4,7,9,3,9,9,5,5
Group_61,Item_20,43,4,4,4,4,5,2,8,1,2,3
Group_61,Item_21,95,1,2,7,5,8,2,6,6,3,4
Group_61,Item_22,45,7,2,1,5,1,1,7,9,2,3
Group_61,Item_23,58,3,9,2,8,7,4,4,6,3,1
Group_61,Item_24,16,6,5,2,8,9,6,3,5,9,9
Group_61,Item_25,99,2,2,1,3,5,6,8,1,1,5
Group_61,Item_26,37,9,2,7,2,7,6,4,6,8,4
Group_61,Item_27,96,4,6,4,3,8,7,1,6,9,5
Group_61,Item_28,64,5,8,9,6,6,1,2,3,9,4
Group_62,Item_1,92,6,4,2,6,6,9,4,8,5,2
Group_62,Item_2,53,9,4,2,1,3,5,2,9,4,8
Group_62,Item_3,45,7,2,7,6,1,1,2,3,7,3
Group_62,Item_4,77,8,5,6,7,3,9,8,1,1,4
Group_62,Item_5,46,2,7,4,4,1,5,6,4,5,2
Group_62,Item_6,40,1,9,4,8,2,6,3,9,2,5
Group_62,Item_7,45,4,5,8,8,6,1,4,6,2,9
Group_62,Item_8,52,4,9,3,3,1,8,1,3,6,3
Group_62,Item_9,49,4,7,1,7,1,5,3,7,7,4
Group_62,Item_10,34,4,9,4,6,5,3,5,8,1,8
Group_62,Item_11,37,3,9,1,6,7,8,5,8,6,9
Group_62,Item_12,10,8,7,6,3,1,6,3,4,3,4
Group_62,Item_13,61,3,8,4,8,4,9,3,3,5,9
Group_62,Item_14,48,3,3,8,8,3,4,8,2,1,6
Group_63,Item_1,77,5,4,7,9,2,4,6,7,9,6
Group_63,Item_2,100,9,2,7,1,2,9,9,3,1,5
Group_63,Item_3,98,7,8,7,1,8,1,5,1,7,8
Group_63,Item_4,55,6,8,9,6,9,9,6,4,1,3
Group_63,Item_5,23,9,7,1,9,9,4,8,9,5,5
Group_63,Item_6,91,9,9,5,1,5,5,4,2,8,2
Group_63,Item_7,76,7,5,1,4,2,2,7,5,9,6
Group_63,Item_8,15,3,1,9,1,6,5,9,5,5,4
Group_63,Item_9,40,3,9,4,9,4,6,8,8,2,6
Group_63,Item_10,15,5,8,6,7,4,7,4,3,9,3
Group_63,Item_11,64,4,1,3,4,5,2,1,6,2,4
Group_63,Item_12,42,5,5,9,4,2,4,1,6,8,1
Group_63,Item_13,11,6,7,3,7,2,6,4,7,6,6
Group_63,Item_14,42,8,3,8,6,5,7,2,6,7,8
Group_63,Item_15,84,7,5,6,4,5,7,9,8,2,1
Group_63,Item_16,83,7,6,8,8,7,9,7,2,8,5
Group_63,Item_17,41,8,1,5,2,6,7,1,7,8,9
Group_64,Item_1,99,2,4,3,5,2,3,6,9,4,4
Group_64,Item_2,47,2,9,9,3,2,9,2,8,4,5
Group_64,Item_3,83,2,7,1,5,2,1,2,5,6,7
Group_64,Item_4,48,1,8,6,2,7,6,9,2,4,1
Group_64,Item_5,28,5,5,2,9,8,3,3,5,3,2
Group_64,Item_6,100,2,6,7,9,4,2,8,9,7,8
Group_64,Item_7,35,8,4,2,8,1,2,7,2,3,3
Group_64,Item_8,31,3,4,3,5,3,9,6,4,8,4
Group_64,Item_9,73,9,4,4,7,8,5,6,5,8,8
Group_64,Item_10,64,3,6,9,2,6,8,1,2,8,6
Group_64,Item_11,95,9,9,4,7,6,1,3,1,1,2
Group_64,Item_12,68,9,8,9,9,6,2,8,2,8,6
Group_64,Item_13,57,5,1,2,6,4,4,5,8,2,4
Group_64,Item_14,19,5,1,3,2,3,2,8,3,1,4
Group_64,Item_15,64,2,8,8,7,7,1,3,3,5,1
Group_64,Item_16,16,8,8,7,3,8,8,1,5,9,9
Group_64,Item_17,53,4,8,8,9,3,9,1,8,7,9
Group_64,Item_18,70,9,5,6,3,3,9,8,1,3,4
Group_64,Item_19,12,7,2,9,7,4,4,6,3,8,6
Group_64,Item_20,21,8,5,3,5,5,8,6,5,5,2
Group_64,Item_21,87,4,7,6,3,7,5,5,9,9,3
Group_64,Item_22,88,7,9,2,9,7,9,6,3,4,6
Group_64,Item_23,66,1,3,8,3,1,4,5,2,8,5
Group_64,Item_24,96,3,9,7,9,8,3,5,8,5,9
Group_64,Item_25,10,7,7,6,3,8,2,4,2,7,9
Group_64,Item_26,78,5,4,7,7,1,8,9,2,9,5
Group_64,Item_27,69,8,8,3,1,8,5,5,9,2,1
Group_65,Item_1,10,3,3,8,5,9,5,1,9,2,6
Group_65,Item_2,36,4,8,3,5,8,5,3,4,3,5
Group_65,Item_3,95,2,3,8,4,9,5,1,6,7,3
Group_65,Item_4,11,5,3,7,8,4,7,8,3,1,7
Group_65,Item_5,31,7,8,9,3,1,8,1,8,9,6
Group_65,Item_6,13,2,2,6,9,6,9,5,3,2,3
Group_65,Item_7,55,4,6,6,8,3,5,1,1,6,3
Group_65,Item_8,15,7,1,7,1,9,2,4,5,1,5
Group_65,Item_9,96,1,2,1,4,6,8,2,1,9,4
Group_65,Item_10,47,9,6,6,5,2,2,4,1,7,6
Group_65,Item_11,33,6,4,5,2,4,3,1,1,7,7
Group_65,Item_12,25,9,5,6,5,8,9,8,4,3,2
Group_65,Item_13,35,3,7,9,2,8,1,6,8,5,9
Group_65,Item_14,42,8,2,6,9,2,9,6,3,6,5
Group_65,Item_15,60,3,4,8,6,2,4,4,8,8,3
Group_65,Item_16,65,1,7,6,5,5,8,4,4,5,6
Group_65,Item_17,42,3,2,2,7,3,4,1,3,5,1
Group_65,Item_18,70,4,7,5,8,7,8,3,8,9,7
Group_65,Item_19,76,7,2,8,5,7,9,1,7,3,5
Group_65,Item_20,73,4,7,7,7,1,4,1,3,1,9
Group_65,Item_21,64,3,4,9,8,3,1,3,4,1,6
Group_65,Item_22,47,2,2,5,6,6,8,9,6,6,7
Group_65,Item_23,54,6,7,2,8,3,4,4,3,3,3
Group_65,Item_24,83,8,4,5,7,3,4,2,6,9,1
Group_65,Item_25,93,6,3,5,6,8,6,1,9,3,4
Group_65,Item_26,53,7,7,8,6,9,5,9,1,3,3
Group_65,Item_27,48,6,1,1,5,4,7,5,3,7,2
Group_65,Item_28,48,7,7,3,5,6,1,9,8,1,3
Group_65,Item_29,96,5,4,1,8,5,1,1,2,7,9
Group_66,Item_1,17,4,3,6,2,1,2,6,7,8,6
Group_66,Item_2,88,9,6,8,9,5,8,3,7,1,6
Group_66,Item_3,63,6,3,3,3,7,7,6,9,9,7
Group_66,Item_4,39,3,7,6,4,7,9,6,7,6,2
Group_66,Item_5,83,2,7,3,3,7,3,8,4,8,5
Group_66,Item_6,28,5,7,6,8,7,3,6,2,8,7
Group_66,Item_7,62,8,9,9,7,6,1,3,6,7,1
Group_66,Item_8,57,2,8,7,2,6,9,2,5,1,5
Group_66,Item_9,94,3,4,2,4,1,1,1,2,3,9
Group_66,Item_10,56,2,7,3,1,8,3,2,3,2,5
Group_66,Item_11,46,3,8,7,3,4,8,6,9,4,9
Group_66,Item_12,63,3,2,5,5,1,5,6,9,4,8
Group_66,Item_13,72,2,9,1,4,1,8,1,1,3,3
Group_66,Item_14,19,1,4,8,1,9,6,3,1,2,5
Group_66,Item_15,47,9,2,3,7,2,3,7,7,1,6
Group_66,Item_16,74,4,7,8,6,7,6,4,5,7,4
Group_67,Item_1,35,4,8,8,6,7,7,6,8,9,5
Group_67,Item_2,61,1,9,2,8,2,2,3,6,2,9
Group_67,Item_3,54,6,7,5,7,1,1,4,7,3,4
Group_67,Item_4,87,2,5,7,4,7,6,1,8,5,4
Group_67,Item_5,29,2,5,3,5,5,9,7,8,3,2
Group_67,Item_6,60,7,2,9,3,7,1,5,7,9,7
Group_67,Item_7,73,7,9,3,9,3,9,5,9,1,1
Group_67,Item_8,90,7,8,7,6,8,9,9,8,8,3
Group_67,Item_9,36,1,3,7,3,5,7,2,3,2,2
Group_68,Item_1,20,8,7,8,4,1,1,8,7,7,9
Group_68,Item_2,14,3,2,2,1,5,7,8,9,6,1
Group_68,Item_3,74,8,1,5,2,1,2,6,6,3,8
Group_68,Item_4,82,4,8,8,8,7,1,4,3,5,9
Group_68,Item_5,27,3,9,7,6,3,4,6,3,6,1
Group_68,Item_6,63,8,2,1,4,1,2,5,5,8,2
Group_68,Item_7,36,4,3,5,4,5,9,5,1,9,5
Group_68,Item_8,21,5,3,4,6,9,7,3,8,5,9
Group_68,Item_9,11,2,9,8,2,1,4,9,9,5,1
Group_68,Item_10,22,4,5,9,9,2,3,5,6,9,9
Group_68,Item_11,30,9,6,2,2,5,9,7,8,4,2
Group_68,Item_12,83,8,9,1,4,3,5,6,5,5,1
Group_68,Item_13,19,4,2,3,2,4,2,2,8,9,3
Group_68,Item_14,36,5,6,7,4,6,6,2,3,6,4
Group_68,Item_15,82,7,6,4,4,1,8,9,6,9,2
Group_68,Item_16,29,6,1,5,2,7,5,5,7,9,8
Group_68,Item_17,18,7,9,3,6,6,7,1,6,2,4
Group_68,Item_18,32,5,5,9,8,5,4,8,2,6,8
Group_68,Item_19,73,9,4,4,6,4,8,8,4,9,2
Group_68,Item_20,23,9,8,6,7,8,2,5,8,1,8
Group_68,Item_21,33,3,6,8,1,7,9,4,8,8,3
Group_68,Item_22,45,5,4,9,5,2,5,9,1,5,8
Group_69,Item_1,18,5,5,2,6,5,2,9,7,2,2
Group_69,Item_2,29,9,8,5,1,5,8,9,4,1,2
Group_69,Item_3,92,9,3,8,4,6,7,8,8,6,4
Group_69,Item_4,79,3,2,6,1,6,6,5,9,5,6
Group_69,Item_5,59,5,9,3,4,1,5,1,4,2,3
Group_69,Item_6,48,6,4,7,7,7,6,1,2,7,7
Group_69,Item_7,22,8,1,7,8,2,9,4,5,2,3
Group_69,Item_8,43,3,3,5,3,2,7,5,3,5,7
Group_69,Item_9,53,1,5,2,2,5,3,9,5,8,9
Group_69,Item_10,41,6,9,7,1,3,3,7,1,6,2
Group_69,Item_11,35,7,9,6,2,4,8,2,7,3,3
Group_69,Item_12,68,6,8,7,6,6,7,2,5,6,8
Group_69,Item_13,70,6,6,5,5,4,4,2,7,4,2
Group_69,Item_14,30,8,7,2,6,2,5,9,4,7,7
Group_69,Item_15,34,6,3,7,3,3,4,3,3,6,1
Group_69,Item_16,30,5,4,2,9,9,1,8,9,6,8
Group_69,Item_17,34,5,5,7,9,6,6,5,5,9,7
Group_69,Item_18,12,8,1,3,5,4,4,6,2,3,4
Group_69,Item_19,71,2,2,4,7,5,8,1,9,9,3
Group_69,Item_20,58,3,1,9,7,9,5,2,3,2,5
Group_69,Item_21,43,8,4,1,3,3,6,3,7,6,5
Group_69,Item_22,14,3,2,7,2,1,2,8,6,6,2
Group_69,Item_23,53,7,2,3,5,2,6,2,4,6,6
Group_70,Item_1,19,8,3,7,3,3,5,5,7,3,4
Group_70,Item_2,58,5,9,8,2,4,3,2,3,1,5
Group_70,Item_3,95,1,3,9,4,6,1,6,2,6,5
Group_70,Item_4,88,3,8,6,1,6,7,1,2,9,8
Group_70,Item_5,67,8,7,6,9,2,7,2,4,7,5
Group_70,Item_6,28,9,1,4,5,3,5,9,3,2,3
Group_70,Item_7,23,6,8,3,8,3,4,1,9,1,6
Group_71,Item_1,68,2,2,8,7,7,1,2,1,6,1
Group_71,Item_2,28,4,2,2,8,4,4,1,5,6,3
Group_71,Item_3,27,4,7,1,4,8,8,6,3,3,2
Group_71,Item_4,72,5,1,9,3,7,4,9,5,4,2
Group_71,Item_5,45,3,5,8,1,1,1,5,5,6,4
Group_71,Item_6,55,2,1,3,9,8,5,3,8,7,1
Group_71,Item_7,43,2,5,6,1,6,1,7,2,4,7
Group_71,Item_8,68,9,4,4,6,9,9,1,4,8,1
Group_71,Item_9,43,2,3,6,5,5,7,8,1,3,1
Group_71,Item_10,77,2,3,7,3,9,3,8,1,1,7
Group_71,Item_11,70,9,9,4,6,5,7,2,9,9,1
Group_71,Item_12,92,7,2,5,3,3,1,6,4,1,4
Group_71,Item_13,41,7,2,3,3,2,6,6,9,3,2
Group_71,Item_14,48,5,2,7,8,5,2,1,2,1,5
Group_71,Item_15,41,5,7,9,3,3,2,4,2,6,2
Group_72,Item_1,81,2,5,1,6,1,7,8,9,8,9
Group_72,Item_2,26,1,9,4,2,5,8,9,7,2,8
Group_72,Item_3,45,5,9,8,7,9,4,5,3,8,1
Group_72,Item_4,89,4,3,2,8,2,1,3,3,5,4
Group_72,Item_5,87,8,8,3,2,9,3,1,1,6,5
Group_72,Item_6,47,6,7,2,7,8,6,1,7,8,4
Group_72,Item_7,88,2,3,2,1,5,3,4,2,3,4
Group_72,Item_8,61,5,9,6,6,6,4,9,2,4,1
Group_72,Item_9,70,2,6,9,6,4,6,3,7,1,5
Group_72,Item_10,70,9,4,3,9,3,5,3,9,2,5
Group_72,Item_11,23,5,1,6,4,7,2,8,3,8,3
Group_72,Item_12,72,7,4,6,3,9,8,4,3,5,3
Group_72,Item_13,88,5,3,9,9,5,2,1,4,8,8
Group_72,Item_14,89,4,4,7,1,9,5,1,9,9,8
Group_72,Item_15,100,9,3,3,1,1,5,8,1,6,5
Group_72,Item_16,85,3,2,5,3,9,8,8,8,7,7
Group_73,Item_1,37,9,4,9,7,6,6,3,5,8,4
Group_73,Item_2,100,2,9,9,1,6,7,4,2,6,8
